Setting number, Number of robots, Robots velocity, Locusts velocity, Algorithm, Reaching time to MEP, Living locusts, Dead locusts, Run away locusts, Living locusts in MEP, Polygon Area, Polygon circumference, Long edge length, Short edge length, Ratio between long edge length to short edge length
4,20,8,2.0,Straight,2400,48,52,40,8,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,54,46,43,11,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,53,47,45,8,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,49,51,42,7,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,51,49,41,10,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,50,50,42,8,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,53,47,45,8,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,52,48,43,9,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,2.0,Straight,2400,57,43,43,14,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,6.0,Straight,2400,56,44,52,4,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,6.0,Straight,2400,57,43,52,5,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,6.0,Straight,2400,45,55,41,4,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,6.0,Straight,2400,58,42,51,7,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,6.0,Straight,2400,47,53,43,4,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,6.0,Straight,2400,54,46,52,2,1311.50000,139.63488,38.18377,23.08679,1.65392
4,20,8,6.0,Straight,2400,56,44,52,4,1311.50000,139.63488,38.18377,23.08679,1.65392
